457,"Hydrolysis","http://en.wikipedia.org/wiki/Hydrolysis","A chemical reaction during which one or more water molecules are split into hydrogen and hydroxide ions which may go on to participate in further reactions."
458,"Hydrometer","http://en.wikipedia.org/wiki/Hydrometer","An instrument used to measure the specific gravity (or relative density) of liquids; that is, the ratio of the density of the liquid to the density of water."
459,"Hydrophile","http://en.wikipedia.org/wiki/Hydrophile","A physical property of a molecule that can transiently bond with water (H2O) through hydrogen bonding. This is thermodynamically favorable, and makes these molecules soluble not only in water, but also in other polar solvents."
460,"Hydrophobe","http://en.wikipedia.org/wiki/Hydrophobe","The physical property of a molecule (known as a hydrophobe) that is repelled from a mass of water. Hydrophobic molecules tend to be non-polar and thus prefer other neutral molecules and nonpolar solvents. Hydrophobic molecules in water often cluster together forming micelles. Water on hydrophobic surfaces will exhibit a high contact angle."
461,"Hygrometer","http://en.wikipedia.org/wiki/Hygrometer","An instrument used for measuring the moisture content in the environment. Humidity measurement instruments usually rely on measurements of some other quantity such as temperature, pressure, mass or a mechanical or electrical change in a substance as moisture is absorbed."
462,"Hyperboloid","http://en.wikipedia.org/wiki/Hyperboloid","A hyperboloid is a quadric, a type of surface in three dimensions. A hyperboloid of revolution of one sheet can be obtained by revolving a hyperbola around its semi-minor axis. A hyperboloid of revolution of two sheets can be obtained by revolving a hyperbola around its focal axis. Hyperboloid structures are used in construction - they can be built with straight steel beams. Examples include cooling towers."
463,"Hysteresis","http://en.wikipedia.org/wiki/Hysteresis","A system with hysteresis can be summarized as a system that may be in any number of states, independent of the inputs to the system. To be exact, a system with hysteresis exhibits path-dependence, or 'rate-independent memory'"
464,"Image Processing","https://en.wikipedia.org/wiki/Image_processing","Processing of images using mathematical operations by using any form of signal processing for which the input is an image, a series of images, or a video, such as a photograph or video frame The output of image processing may be either an image or a set of characteristics or parameters related to the image."
465,"Imbert-Fedorov Effect","http://en.wikipedia.org/wiki/Imbert-Fedorov_effect","An optical phenomenon in which circularly or elliptically polarized light undergoes a small shift, transverse to the direction of propagation, when totally internally reflected. This effect is the circular polarisation analog of the Goos-Hänchen effect."
466,"Impact Force","http://en.wikipedia.org/wiki/Impact_force","A high force or shock applied over a short time period. Such a force or acceleration can sometimes have a greater effect than a lower force applied over a proportionally longer time period."
467,"Impeller","http://en.wikipedia.org/wiki/Impeller","A rotating component used to increase the pressure and flow of a fluid. Typically the rotating component of a centrifugal pump. Transfers energy from the motor that drives the pump to the fluid being pumped by accelerating the fluid outwards from the center of rotation. The velocity achieved by the impeller transfers into pressure when the outward movement of the fluid is confined by the pump casing."
468,"Incandescence","http://en.wikipedia.org/wiki/Incandescence","The emission of light (visible electromagnetic radiation) from a hot body due to its temperature."
469,"Inclined Plane","http://en.wikipedia.org/wiki/Inclined_plane","A flat surface whose endpoints are at different heights. By moving an object up an inclined plane rather than completely vertically, the amount of force required is reduced, at the expense of increasing the distance the object must travel."
470,"Induction Heating","http://en.wikipedia.org/wiki/Induction_heating","The process of heating an electrically conducting object (usually a metal) by electromagnetic induction, where eddy currents are generated within the metal and resistance leads to Joule heating of the metal."
471,"Inductor","http://en.wikipedia.org/wiki/Inductor","A passive electrical component that can store energy in a magnetic field created by the electric current passing through it. Typically an inductor is a conducting wire shaped as a coil, the loops helping to create a strong magnetic field inside the coil due to Ampere's Law. Due to the time-varying magnetic field inside the coil, a voltage is induced, according to Faraday's law of electromagnetic induction, which by Lenz's Law opposes the change in current that created it."
472,"Inertia","http://en.wikipedia.org/wiki/Inertia","The resistance of any physical object to a change in its state of motion or rest. It is proportional to an object's mass."
473,"Infrared Radiation","http://en.wikipedia.org/wiki/Infra_Red","Infrared (IR) radiation is electromagnetic radiation whose wavelength is longer than that of visible light (400-700 nm), but shorter than that of terahertz radiation (3-300 µm) and microwaves (~30,000 µm). Infrared radiation spans roughly three orders of magnitude (750 nm and 1000 µm)."
474,"Injector","http://en.wikipedia.org/wiki/Injector","(or ejector) A pump-like device that uses the Venturi effect of a converging-diverging nozzle to convert pressure energy of a motive fluid to velocity energy, creating a low pressure zone that draws in and entrains a suction fluid. After passing through the throat of the injector, the mixed fluid expands and the velocity reduced, recompressing the mixed fluids by converting velocity energy back to pressure energy."
475,"Interference","http://en.wikipedia.org/wiki/Interference#Constructive_and_destructive_interference","The addition (superposition) of two or more waves that result in a new wave pattern. As most commonly used, the term interference usually refers to the interaction of waves which are correlated or coherent with each other, either because they come from the same source or because they have the same or nearly the same frequency."
476,"Intumescent Materials","http://en.wikipedia.org/wiki/Intumescent","An intumescent is a substance which swells as a result of heat exposure, thus increasing in volume, and decreasing in density. Intumescents are typically used in passive fire protection."
477,"Invar","http://en.wikipedia.org/wiki/Invar","Invar®, also known generically as FeNi36 (64FeNi in the US), is a nickel steel alloy notable for its uniquely low coefficient of thermal expansion."
478,"Inverse Compton Scattering","http://en.wikipedia.org/wiki/Compton_scattering","The increase in energy (decrease in wavelength) of an X-ray or gamma ray photon, when it interacts with matter."
479,"Inverse Faraday Effect","http://en.wikipedia.org/wiki/Inverse_Faraday_effect","The effect opposite to the Faraday effect. A static magnetisation is induced by an external oscillating electrical field which can be achieved with a high intensity laser pulse for example"
480,"Inverse Peltier Effect",,
481,"Ion Beam","http://en.wikipedia.org/wiki/Ion_beam","An ion beam is a type of particle beam consisting of ions. Ion beams have many uses in electronics manufacturing (principally ion implantation) and other industries."
482,"Ion Exchange","http://en.wikipedia.org/wiki/Ion_exchange","An exchange of ions between two electrolytes or between an electrolyte solution and a complex. In most cases the term is used to denote the processes of purification, separation, and decontamination of aqueous and other ion-containing solutions with solid polymeric or mineralic 'ion exchangers'."
483,"Ion Implantation","http://en.wikipedia.org/wiki/Ion_implantation","A materials engineering process by which ions of a material can be implanted into another solid, thereby changing the physical properties of the solid. Ion implantation is used in semiconductor device fabrication and in metal finishing, as well as various applications in materials science research."
484,"Ion Repulsion/Attraction","http://en.wikipedia.org/wiki/Ion","Attraction between ions having opposite charge or repulsion by ions having negative charge."
485,"Ion Wind","http://en.wikipedia.org/wiki/Ion_wind","A stream of ionized fluid generated by a strong electric field (typically a sharp conductive point) exceeding the corona discharge inception voltage gradient, ionizing the air about the tip, creating a small jet of plasma. Ionised air molecules have the same polarity as the charged tip, so are replused as a like-charged ion cloud, that expands due to the repulsion between ions, creating an electric 'wind' and a hissing noise due to pressure change."
486,"Ionisation","http://en.wikipedia.org/wiki/Ionisation","The physical process of converting an atom or molecule into an ion by adding or removing charged particles such as electrons or other ions."
487,"Iontophoresis","http://en.wikipedia.org/wiki/Iontophoresis","A physical process in which ions flow diffusively in a medium driven by an applied electric field."
488,"Iridescence","http://en.wikipedia.org/wiki/Iridescence","(also known as goniochromism) The property of certain surfaces which appear to change colour as the angle of view changes. Iridescence is commonly seen in items such as soap bubbles, butterfly wings, and sea shells. Caused by multiple reflections from multi-layered, semi-transparent surfaces in which phase shift and interference of the reflections modulates the incident light"
489,"Isoelectric Focusing","http://en.wikipedia.org/wiki/Isoelectric_focusing","(also known as electrofocusing) A technique for separating different molecules by their electric charge differences. It is a type of zone electrophoresis, usually performed in a gel, that takes advantage of the fact that a molecule's charge changes with the pH of its surroundings."
490,"Janka Hardness Test","http://en.wikipedia.org/wiki/Janka_hardness_test","The Janka hardness test measures the hardness of wood. It involves measuring the force required to embed a 11.28 millimeter (0.444 inch) steel ball into wood to half its diameter. This method was chosen so that the result would leave an indention 100 square millimeters in size. It is one of the best measures of the ability of a wood species to withstand denting and wear. It is also a good indicator of how hard a species is to saw or nail."
491,"Jet","http://en.wikipedia.org/wiki/Jet_(fluid)","A coherent stream of fluid (e.g. gas or liquid) that is projected into a surrounding medium, usually from some kind of a nozzle or aperture. Jets can travel long distances without dissipating."
492,"Jet Damping","http://en.wikipedia.org/wiki/Jet_damping","(or Thrust Damping) is the effect of rocket exhaust removing energy from the transverse angular motion of a rocket. If a rocket has pitch or yaw motion then the exhaust must be accelerated laterally as it flows down the exhaust tube and nozzle. Once the exhaust leaves the nozzle this lateral momentum is lost to the vehicle and thus serves to damping the lateral oscillations."
493,"Jet Erosion",,"A method of cutting or slicing a material using a jet of liquid or gas at high velocity and pressure, or a mixture of liquid/gas and an abrasive substance."
494,"Johnsen-Rahbek Effect","http://en.wikipedia.org/wiki/Johnsen%E2%80%93Rahbek_effect","An attractive force that occurs when an electric potential is applied across the boundary between a metallic surface and the surface of a semiconducting material. The magnitude of the force depends on the voltage and the specific materials involved."
495,"Josephson Effect","http://en.wikipedia.org/wiki/Josephson_effect","The phenomenon of current flow across two weakly coupled superconductors, separated by a very thin insulating barrier."
496,"Joule Heating","http://en.wikipedia.org/wiki/Joule_heating","The process by which the passage of an electric current through a conductor releases heat. Heat generated is a function of current, resistance and time. Also known as the Joule-Lenz effect, Ohmic heating or resitive heating."
497,"Joule-Thomson Effect","http://en.wikipedia.org/wiki/Joule%E2%80%93Thomson_effect","The temperature change of a gas resulting from expansion without production of work or the transfer of heat. For example, when a gas or liquid is forced through a valve or porous plug while kept insulated."
498,"Kalina Cycle","http://en.wikipedia.org/wiki/Kalina_cycle","A thermodynamic cycle for converting thermal energy to mechanical power, optimized for use with thermal sources at relatively low temperature compared to heat sink (or ambient) temperature. The cycle uses a working fluid comprised of two or more components (typically water and ammonia) whose ratio is varied in different parts of the system to increase thermodynamic reversibility and hence overall thermodynamic efficiency. There are multiple variants of Kalina cycle systems."
499,"Kármán Vortex Street","http://en.wikipedia.org/wiki/Von_Karman_vortex_street","A repeating pattern of swirling vortices caused by the unsteady separation of flow of a fluid over bluff bodies. It is responsible for such phenomena as the 'singing' of suspended telephone or power lines, the vibration of a car antenna at certain speeds."
500,"Kaye Effect","http://en.wikipedia.org/wiki/Kaye_effect","A property of complex liquids, common in shear-thinning liquids (liquids which thin under shear stress). While pouring one the liquid onto a surface, the surface suddenly spouts an upcoming jet of liquid which merges with the downgoing one. Common household liquids with this property are liquid hand soaps, shampoos and non-drip paint. The effect usually goes unnoticed, however, because it seldom lasts more than about 300ms."
501,"Kelvin-Helmholtz Instability","http://en.wikipedia.org/wiki/Kelvin%E2%80%93Helmholtz_instability","A fluid interface that can occur when there is velocity shear in a single continuous fluid, or where there is a velocity difference across the interface between two fluids. An example is wind blowing over water: The instability manifests in waves on the water surface. More generally, clouds, the ocean, Saturn's bands, and the sun's corona show this instability."
502,"Kerr Cell",,"A light modulator consisting of a liquid cell between crossed polaroids. Light transmission is modulated by an applied electric field."
503,"Kerr Effect","http://en.wikipedia.org/wiki/Kerr_effect","(or the quadratic electro-optic effect) A change in the refractive index of a material in response to an electric field. Distinct from the Pockels effect in that the induced index change is directly proportional to the square of the electric field instead of to the magnitude of the field. All materials show a Kerr effect, but certain liquids display the effect more strongly than other materials."
504,"Knoop Hardness Test","http://en.wikipedia.org/wiki/Knoop_hardness_test","The Knoop hardness test is a microhardness test - a test for mechanical hardness used particularly for very brittle materials or thin sheets, where only a small indentation may be made for testing purposes. A pyramidal diamond point is pressed into the polished surface of the test material with a known force, for a specified dwell time, and the resulting indentation is measured using a microscope."
505,"Knot","http://en.wikipedia.org/wiki/Knot","A method for fastening or securing flexible linear material such as rope by tying or interweaving."
506,"Knurling","http://en.wikipedia.org/wiki/Knurling","A manufacturing process, typically conducted on a lathe, whereby a visually-attractive diamond-shaped (criss-cross) pattern is cut or rolled into metal. Occasionally, the knurled pattern is a series of straight ridges or a helix of 'straight' ridges rather than the more-usual criss-cross pattern."
507,"Lagrangian Point","http://en.wikipedia.org/wiki/Lagrangian_point","The Lagrangian points are the five positions in an orbital configuration where a small object affected only by gravity can theoretically be stationary relative to two larger objects (such as a satellite with respect to the Earth and Moon). The Lagrange points mark positions where the combined gravitational pull of the two large masses provides precisely the centripetal force required to rotate with them."
508,"Lamella","http://en.wikipedia.org/wiki/Lamella_(materials)","A gill-shaped structure: fine sheets of material held adjacent to one another, often with fluid in-between. They appear in biological and engineering contexts, such as filters and heat exchangers. The microscopic structures in bone and nacre are lamellae in the materials science sense of the word."
509,"Laminar Flow","http://en.wikipedia.org/wiki/Laminar_flow","(sometimes known as streamline flow) Occurs when a fluid flows in parallel layers, with no disruption between the layers. In fluid dynamics, laminar flow is a flow regime characterized by high momentum diffusion, low momentum convection, pressure and velocity independent from time. It is the opposite of turbulent flow. In nonscientific terms laminar flow is 'smooth,' while turbulent flow is 'rough.'"
510,"Lamination","http://en.wikipedia.org/wiki/Lamination","A laminate is a material that can be constructed by uniting two or more layers of material together. The process of creating a laminate is lamination"
511,"Laser","http://en.wikipedia.org/wiki/Laser","A device that emits light (electromagnetic radiation) through a process called stimulated emission."
512,"Laser Ablation","http://en.wikipedia.org/wiki/Laser_ablation","The process of removing material from a solid (or occasionally liquid) surface by irradiating it with a laser beam. At low laser flux, the material is heated by the absorbed laser energy and evaporates or sublimates. At high laser flux, the material is typically converted to a plasma. Usually, laser ablation refers to removing material with a pulsed laser, but it is possible to ablate material with a continuous wave laser beam if the laser intensity is high enough."
513,"Laser Beam Welding","http://en.wikipedia.org/wiki/Laser_beam_welding","A welding technique used to join multiple pieces of metal through the use of a laser. The beam provides a concentrated heat source, allowing for narrow, deep welds and high welding rates. The process is frequently used in high volume applications, such as in the automotive industry."
514,"Laser Doppler Velocimetry","http://en.wikipedia.org/wiki/Laser_Doppler_velocimetry","Using the Doppler shift in a laser beam to measure the velocity in transparent or semi-transparent fluid flows, or the linear or vibratory motion of opaque, reflecting, surfaces. Particles (either naturally occurring or induced) entrained in the fluid pass through interferance fringes generated by two monochromatic laser beams. The reflected light fluctuates in intensity, the frequency of which is equivalent to the Doppler shift between the incident and scattered light, and is thus proportional to the particle velocity."
515,"Laser Doppler Vibrometry","http://en.wikipedia.org/wiki/Laser_Doppler_Vibrometer","A technique that is used to make non-contact vibration measurements of a surface. The laser beam from the LDV is directed at the surface of interest, and the vibration amplitude and frequency are extracted from the Doppler shift of the laser beam frequency due to the motion of the surface."
516,"Laser Microphone","https://en.wikipedia.org/wiki/Laser_microphone","A surveillance device that uses a laser beam to detect sound vibrations in a distant object. The laser beam is reflected off the object and returns to a receiver that converts the beam to an audio signal."
517,"Laser Peening","http://en.wikipedia.org/wiki/Laser_peening","(or laser shock peening, LSP) The process of hardening or peening metal using a powerful laser. Laser peening can impart a layer of residual compressive stress on a surface that is four times deeper than that attainable from conventional shot peening treatments. A coating, usually black tape or paint, is applied to absorb the energy. Short energy pulses are then focused to explode the ablative coating, producing a shock wave. The beam is then repositioned and the process is repeated, creating an array of slight indents of compression and depth."
518,"Laser Surface Velocimeter","http://en.wikipedia.org/wiki/Laser_surface_velocimeter","A non-contact optical sensor measuring velocity and length on moving surfaces. Laser surface velocimeters use the laser Doppler principle to evaluate the laser light scattered back from a moving object. They are widely used for process and quality control in industrial production processes."
519,"Latent Heat","http://en.wikipedia.org/wiki/Latent_heat","Energy released or absorbed, by a body or a thermodynamic system, during a constant-temperature process. An example is a state of matter change, meaning a phase transition, such as ice melting or water boiling."
520,"Leidenfrost Effect","http://en.wikipedia.org/wiki/Leidenfrost_effect","A phenomenon in which a liquid, in near contact with a mass significantly hotter than its boiling point, produces an insulating vapour layer which keeps that liquid from boiling rapidly. Due to this repulsive force, the droplet hovers over the surface rather than making physical contact with it. Commonly seen in the case of droplets of water skittering across a very hot metal surface."
521,"Lenard Effect",,"The separation of electric charges accompanying the aerodynamic breakup of water drops. It is also known as spray electrification or the waterfall effect."
522,"Length Contraction","http://en.wikipedia.org/wiki/Length_contraction","The physical phenomenon of a decrease in length detected by an observer of objects that travel at any non-zero velocity relative to that observer. This contraction is usually only noticeable at a substantial fraction of the speed of light; the contraction is only in the direction parallel to the direction in which the observed body is travelling."
523,"Lens","http://en.wikipedia.org/wiki/Lens_(optics)","An optical device with perfect or approximate axial symmetry which transmits and refracts light, converging or diverging the beam."
524,"Lever","http://en.wikipedia.org/wiki/Lever","A rigid object that is used with an appropriate fulcrum or pivot point to multiply the mechanical force that can be applied to another object."
525,"Lewis","http://en.wikipedia.org/wiki/Lewis_(lifting_appliance)","A type of lifting device used to lift large stones from above. It is inserted into a specially prepared hole or 'seating' in the top of a stone, directly above its centre of mass. It works by applying principles of the lever and utilises the weight of the stone to act on the long lever-arms which in turn results in a very high reaction force and friction where the short lever-arms make contact with the stone inside the hole thereby preventing slipping."
526,"LIDAR","http://en.wikipedia.org/wiki/LIDAR","(Light Detection And Ranging) is an optical remote sensing technology that measures properties of scattered light to find range and/or other information of a distant target. The prevalent method to determine distance to an object or surface is to use laser pulses. Like the similar radar technology, which uses radio waves, the range to an object is determined by measuring the time delay between transmission of a pulse and detection of the reflected signal."
527,"Light","http://en.wikipedia.org/wiki/Light","Light is electromagnetic radiation of a wavelength that is visible to the human eye (in a range from about 380 or 400 nanometres to about 760 or 780 nm)"
528,"Light Emitting Diode","http://en.wikipedia.org/wiki/Light-emitting_diode","A semiconductor diode that emits light when an electric current is applied in the forward direction of the device, as in the simple LED circuit. The effect is a form of electroluminescence where incoherent and narrow-spectrum light is emitted from the p-n junction in a solid state material."
529,"Linear Motor","http://en.wikipedia.org/wiki/Linear_motor","Essentially a multi-phase alternating current (AC) electric motor that has had its stator 'unrolled' so that instead of producing a torque (rotation) it produces a linear force along its length."
530,"Liquid Crystals","http://en.wikipedia.org/wiki/Liquid_crystal","Substances that exhibit a phase of matter that has properties between those of a conventional liquid, and those of a solid crystal."
531,"Liquid Membrane","http://www.rensselaer.org/dept/chem-eng/Biotech-Environ/patillo/membrane.biochem/mem.html","A membrane in which the active component is in liquid form, typically held in the form of an emulsion or supported in pores in some carrier material."
532,"Liquid-Liquid Extraction","http://en.wikipedia.org/wiki/Liquid-liquid_extraction","A method to separate compounds based on their relative solubilities in two different immiscible liquids, usually water and an organic solvent. It is an extraction of a substance from one liquid phase into another liquid phase."
533,"London Dispersion Force","http://en.wikipedia.org/wiki/London_dispersion_force","A weak intermolecular force acting between atoms and molecules arising from quantum induced instantaneous polarisation multipoles in molecules. Can therefore act between molecules without permanent multipole moments."
534,"Lonsdaleite","http://en.wikipedia.org/wiki/Lonsdaleite","(also called Hexagonal diamond in reference to the crystal structure) An allotrope of carbon with a hexagonal lattice. In Nature, it forms from graphite present in meteorites upon their impact to Earth. Lonsdaleite might be 58% harder than diamond."
535,"Loop Heat Pipe","http://en.wikipedia.org/wiki/Loop_heat_pipe","A two-phase heat transfer device that uses capillary action to remove heat from a source and passively move it to a condenser or radiator. Similar to heat pipe but has advantage of being able provide reliable operation over long distance and ability to operate against gravity. Designs range from powerful & large to miniature (micro loop heat pipe). Widely used in both ground based as well as space applications."
536,"Lorentz Force","http://en.wikipedia.org/wiki/Lorentz_force","The force on a point charge due to electromagnetic fields. When a wire carrying an electrical current is placed in a magnetic field, each of the moving charges, which comprise the current, experiences the Lorentz force, and together they can create a macroscopic force on the wire (sometimes called the Laplace force)."
537,"Lorentz Force Velocimetry","http://en.wikipedia.org/wiki/Lorentz_force_velocimetry","A noncontact electromagnetic flow measurement technique particularly suited for the measurement of velocities in liquid metals like steel or aluminium."
538,"Lotus Leaf Effect","http://en.wikipedia.org/wiki/Lotus_effect","The leaves of the sacred lotus flower (Nelumbo) are characterized by a very high water repellency (superhydrophobicity). Dirt particles are picked up by water droplets due to a complex micro- and nanoscopic architecture of the surface which enables minimisation of adhesion."
539,"Lubrication","http://en.wikipedia.org/wiki/Lubrication","A process, or technique to reduce wear of one or both surfaces in close proximity, and moving relative to each other, by interposing a substance (lubricant) between the surfaces to carry or to help carry the load (pressure generated) between the opposing surfaces. The interposed lubricant film can be a solid, (e.g. graphite) a solid/liquid dispersion, a liquid, a liquid-liquid dispersion (a grease) or, exceptionally, a gas."
540,"Luminescence","http://en.wikipedia.org/wiki/Luminescence","The generation of light that usually occurs at low temperatures, and is thus a form of cold body radiation. It can be caused by chemical reactions, electrical energy, subatomic motions, or stress on a crystal. This distinguishes luminescence from incandescence, which is light generated by high temperatures."
541,"Lyot Filter","http://en.wikipedia.org/wiki/Lyot_filter","A type of optical filter that uses birefringence to produce a narrow passband of transmitted wavelengths"
542,"Maggi-Righi-Leduc Effect","http://en.wikipedia.org/wiki/Maggi%E2%80%93Righi%E2%80%93Leduc_effect","Changes in thermal conductivity when placing a conductor in a magnetic field."
543,"Maglev","http://en.wikipedia.org/wiki/Maglev_(transport)","(magnetic levitation)  A system of transportation that suspends, guides and (usually) propels vehicles, predominantly trains, using magnetic forces."
544,"Magnetic Amplifier","http://en.wikipedia.org/wiki/Magnetic_amplifier","An electromagnetic device for amplifying electrical signals. It makes use of magnetic saturation of the core, a non-linear property of a certain class of transformer cores. It is a static device with no moving parts, no wear-out mechanism and has a good tolerance to mechanical shock and vibration. It requires no warm-up time."
545,"Magnetic Circular Dichroism","http://en.wikipedia.org/wiki/Magnetic_circular_dichroism","The differential absorption of left and right circularly polarized light in the presence of a magnetic field. In general, this means wrapping a circular dichrometer in a large electromagnet."
546,"Magnetic Field","http://en.wikipedia.org/wiki/Magnetic_field","A vector field which surrounds magnets and electric currents, and is detected by the force it exerts on moving electric charges and on magnetic materials. When placed in a magnetic field, magnetic dipoles tend to align their axes parallel to the magnetic field. Magnetic fields also have their own energy with an energy density proportional to the square of the field intensity."
547,"Magnetic Hysteresis","http://en.wikipedia.org/wiki/Magnetic_hysteresis#Magnetic_hysteresis","Hysteresis phenomena occur in magnetic and ferromagnetic materials, as well as in the elastic, electric, and magnetic behavior of materials, in which a lag occurs between the application and the removal of a force or field and its subsequent effect. Magnetic field hysteresis loss causes heating. This effect is used in induction cooking, where an alternating magnetic field causes a ferrite container to heat directly rather than being heated by an external heat-source."
548,"Magnetic Pulse Welding","http://en.wikipedia.org/wiki/Magnetic_pulse_welding","A welding process that uses magnetic forces to drive two workpieces together and weld them together. The welding mechanism is most similar to that in explosion welding."
549,"Magnetic Refrigeration","http://en.wikipedia.org/wiki/Magnetic_refrigeration","A cooling technology based on the magnetocaloric effect. This technique can be used to attain extremely low temperatures (well below 1 K), as well as the ranges used in common refrigerators, depending on the design of the system."
550,"Magnetic Reluctance","http://en.wikipedia.org/wiki/Magnetic_reluctance","Analogous to the way an electric field causes an electric current to follow the path of least resistance, a magnetic field causes magnetic flux to follow the path of least magnetic reluctance."
551,"Magnetic River","http://en.wikipedia.org/wiki/Magnetic_river","An electrodynamic suspension magnetic levitation system consisting of a thin conductive plate on an AC linear induction motor. Transverse flux and geometry, gives lift, stability and propulsion. The levitation is 5 axis stable, and the 6th axis neutrally stable, or can be biased to accelerate in either way along the motor. Laterally it exhibits a 'river bank' effect, where moving the plate sideways causes it to rise on that side so that it tries to return to the centre line under gravity."
552,"Magnetic Saturation","http://en.wikipedia.org/wiki/Saturation_%28magnetic%29","Seen in some magnetic materials, saturation is the state reached when an increase in applied external magnetising field cannot increase the magnetisation of the material further, so the total magnetic field levels off. It is a characteristic particularly of ferromagnetic materials, such as iron, nickel, cobalt and their alloys."
553,"Magnetic Shape Memory","http://en.wikipedia.org/wiki/Magnetic_shape_memory","Magnetic shape memory (MSM) alloys, or ferromagnetic shape memory alloys (FSMA), are ferromagnetic materials exhibiting large changes in shape and size under the influence of an applied magnetic field due to martensitic phase transformation."
554,"Magnetism","http://en.wikipedia.org/wiki/Magnetism","One of the phenomena by which materials exert attractive or repulsive forces on other materials. Some well-known materials that exhibit easily detectable magnetic properties (called magnets) are nickel, iron, cobalt, and their alloys; however, all materials are influenced to greater or lesser degree by the presence of a magnetic field."
555,"Magnetocaloric Effect","http://en.wikipedia.org/wiki/Magnetic_refrigeration","(or Magnetothermal Effect) A magneto-thermodynamic phenomenon in which a reversible change in temperature of a suitable material is caused by exposing the material to a changing magnetic field. Also known as adiabatic demagnetisation. Can be used to attain extremely low temperatures (well below 1 K), as well as the ranges used in common refrigerators."
556,"Magnetoelastic Effects",,"A group of effects including Magnetostriction (or Joule Magnetostriction), Delta-E Effect, Wiedemann Effect, Magnetovolume Effect, and their Inverses: Villari Effect, Delta-E Effect, Matteucci Effect and the Nagaoka-Honda Effect."
557,"Magnetohydrodynamic Effect","http://en.wikipedia.org/wiki/Magneto-hydrodynamics","A magnetic field can induce currents in a moving conductive fluid, which create forces on the fluid, and also change the magnetic field itself."
558,"Magnetometer","http://en.wikipedia.org/wiki/Magnetometer","An instrument used to measure the strength and/or direction of the magnetic field."
559,"Magneto-Optic Effects","http://en.wikipedia.org/wiki/Magneto-optic_effect","A number of phenomena in which an electromagnetic wave propagates through a medium that has been altered by the presence of a quasistatic magnetic field. Includes the Faraday Effect and the Magneto-Optic Kerr Effect."
560,"Magneto-Optic Kerr Effect","http://en.wikipedia.org/wiki/Magneto-optic_Kerr_effect","(MOKE) Light reflected from a magnetised surface can change in both polarisation and reflectivity. Identical to the Faraday effect except that the magneto-optical Kerr effect is a measurement of the reflected light, while the Faraday effect is a measurement of the transmitted light. Both effects result from the off-diagonal components of the dielectric tensor e."
561,"Magnetoresistance","http://en.wikipedia.org/wiki/Magnetoresistance","The change of electrical resistance of a material when an external magnetic field is applied. Also called ordinary magnetoresistance (OMR)."
562,"Magnetorheological Elastomer","https://en.wikipedia.org/wiki/Magnetorheological_elastomer","(or magnetosensitive elastomers) A class of solids that consist of polymeric matrix with embedded micro- or nano-sized ferromagnetic particles such as carbonyl iron. As a result of this composite microstructure, the mechanical properties of these materials can be controlled by the application of magnetic field."
563,"Magnetorheological Fluid","http://en.wikipedia.org/wiki/Magnetorheological_fluid","A suspension of micrometer-sized magnetic particles in a carrier fluid, usually a type of oil. When subjected to a magnetic field, the fluid greatly increases its apparent viscosity, to the point of becoming a viscoelastic solid. The yield stress of the fluid when in its active ('on') state can be controlled very accurately by varying the magnetic field intensity, hence the fluid's ability to transmit force can be controlled with an electromagnet, which gives rise to its many possible control-based applications."
564,"Magnetostriction","http://en.wikipedia.org/wiki/Magnetostriction","A property of ferromagnetic materials that causes them to change their shape or dimensions during the process of magnetisation. The variation of material's magnetisation due to the applied magnetic field changes the magnetostrictive strain until reaching its saturation value. This effect can cause losses due to frictional heating in susceptible ferromagnetic cores."
565,"Magnetotellurics","http://en.wikipedia.org/wiki/Magnetotellurics","An electromagnetic geophysical method of imaging the earth's subsurface by measuring natural variations of electrical and magnetic fields at the Earth's surface. Investigation depth ranges from 300m by recording higher frequencies down to 10,000m or more with long-period soundings."
566,"Magnetovolume Effect",,"One of a group of Magnetoelastic Effects. Volume change due to magnetisation (most evident near the Curie temperature)"
567,"Magnus Effect","http://en.wikipedia.org/wiki/Magnus_effect","The phenomenon whereby a spinning object flying in a fluid creates a whirlpool of fluid around itself, and experiences a force perpendicular to the line of motion and away from the direction of spin. The overall behaviour is similar to that around an aerofoil with a circulation which is generated by the mechanical rotation, rather than by aerofoil action."
568,"Marangoni Effect","http://en.wikipedia.org/wiki/Marangoni_effect","(or Gibbs-Marangoni effect)  The presence of a gradient in surface tension will naturally cause the liquid to flow away from regions of low surface tension. The surface tension gradient can be caused by concentration gradient or by a temperature gradient (surface tension is a function of temperature)."
569,"Maser","http://en.wikipedia.org/wiki/Maser","A device that produces coherent electromagnetic waves through amplification by stimulated emission. A laser is an optical maser."
570,"Matteucci Effect","https://en.wikipedia.org/wiki/Matteucci_effect","One of a group of Inverse Magnetoelastic Effects.  The creation of a helical anisotropy of the susceptibility of a magnetostrictive material (and e.m.f.) when subjected to a torque."
571,"Mechanical Accumulator",,"A mechancial device for the storage of energy. Examples include springs and hydraulic accumulators."
572,"Mechanical Advantage","http://en.wikipedia.org/wiki/Mechanical_advantage","Force amplification achieved by using a tool, mechanical device or machine system. Ideally, the device preserves the input power and simply trades off forces against movement to obtain a desired amplification in the output force."
573,"Mechanical Fastener","http://en.wikipedia.org/wiki/Fastener","A device that mechanically joins or affixes two or more objects together."
574,"Mechanical Force","http://en.wikipedia.org/wiki/Force","A mechanical influence that causes a free body to undergo an acceleration."
